Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
649,02-03-2020 21:40,Hebei,Mainland China,02-04-2020 00:23,126,1,3
650,02-03-2020 21:40,Yunnan,Mainland China,02-03-2020 23:23,117,0,5
651,02-03-2020 21:40,Hainan,Mainland China,02-04-2020 00:43,79,1,4
652,02-03-2020 21:40,Liaoning,Mainland China,02-03-2020 17:11,74,0,1
653,02-03-2020 21:40,Shanxi,Mainland China,02-03-2020 23:13,74,0,2
654,02-03-2020 21:40,Tianjin,Mainland China,02-03-2020 13:53,60,0,1
655,02-03-2020 21:40,Guizhou,Mainland China,02-04-2020 01:03,56,0,2
656,02-03-2020 21:40,Gansu,Mainland China,02-03-2020 23:03,55,0,3
657,02-03-2020 21:40,Jilin,Mainland China,02-04-2020 00:23,42,0,1
658,02-03-2020 21:40,Inner Mongolia,Mainland China,02-03-2020 03:03,34,0,1
659,02-03-2020 21:40,Ningxia,Mainland China,02-04-2020 02:13,34,0,1
660,02-03-2020 21:40,Xinjiang,Mainland China,02-04-2020 01:33,29,0,0
661,02-03-2020 21:40,,Japan,02-01-2020 18:53,20,0,1
662,02-03-2020 21:40,,Thailand,1/31/20 10:37,19,0,5
663,02-03-2020 21:40,,Singapore,02-02-2020 01:03,18,0,0
664,02-03-2020 21:40,Hong Kong,Hong Kong,02-02-2020 23:53,15,0,0
665,02-03-2020 21:40,Qinghai,Mainland China,02-04-2020 01:33,15,0,0
666,02-03-2020 21:40,,South Korea,02-02-2020 02:23,15,0,0
667,02-03-2020 21:40,,Germany,02-03-2020 20:53,12,0,0
668,02-03-2020 21:40,Taiwan,Taiwan,1/31/20 15:20,10,0,0
669,02-03-2020 21:40,Macau,Macau,02-02-2020 04:23,8,0,0
670,02-03-2020 21:40,,Malaysia,1/31/20 8:15,8,0,0
671,02-03-2020 21:40,,Vietnam,02-03-2020 21:43,8,0,1
672,02-03-2020 21:40,,France,02-01-2020 01:52,6,0,0
673,02-03-2020 21:40,,United Arab Emirates,02-02-2020 05:43,5,0,0
674,02-03-2020 21:40,New South Wales,Australia,02-01-2020 18:12,4,0,2
675,02-03-2020 21:40,Victoria,Australia,02-01-2020 18:12,4,0,0
676,02-03-2020 21:40,,India,02-03-2020 21:43,3,0,0
677,02-03-2020 21:40,Queensland,Australia,02-02-2020 22:33,2,0,0
678,02-03-2020 21:40,South Australia,Australia,02-02-2020 22:33,2,0,0
679,02-03-2020 21:40,"Toronto, ON",Canada,02-04-2020 00:13,2,0,0
680,02-03-2020 21:40,,Italy,1/31/20 8:15,2,0,0
681,02-03-2020 21:40,,Philippines,02-02-2020 03:33,2,1,0
682,02-03-2020 21:40,,Russia,1/31/20 16:13,2,0,0
683,02-03-2020 21:40,,UK,02-01-2020 01:52,2,0,0
684,02-03-2020 21:40,"Chicago, IL",US,02-01-2020 19:43,2,0,0
685,02-03-2020 21:40,"San Benito, CA",US,02-03-2020 03:53,2,0,0
686,02-03-2020 21:40,"Santa Clara, CA",US,02-03-2020 00:43,2,0,0
687,02-03-2020 21:40,,Cambodia,1/31/20 8:15,1,0,0
688,02-03-2020 21:40,British Columbia,Canada,02-01-2020 18:12,1,0,0
689,02-03-2020 21:40,"London, ON",Canada,02-04-2020 00:03,1,0,0
690,02-03-2020 21:40,,Finland,1/31/20 8:15,1,0,0
691,02-03-2020 21:40,Tibet,Mainland China,02-01-2020 01:52,1,0,0
692,02-03-2020 21:40,,Nepal,1/31/20 8:15,1,0,0
693,02-03-2020 21:40,,Spain,02-01-2020 23:43,1,0,0
694,02-03-2020 21:40,,Sri Lanka,1/31/20 8:15,1,0,0
695,02-03-2020 21:40,,Sweden,02-01-2020 02:13,1,0,0
696,02-03-2020 21:40,"Boston, MA",US,02-01-2020 19:43,1,0,0
697,02-03-2020 21:40,"Los Angeles, CA",US,02-01-2020 19:53,1,0,0
698,02-03-2020 21:40,"Orange, CA",US,02-01-2020 19:53,1,0,0
699,02-03-2020 21:40,"Seattle, WA",US,02-01-2020 19:43,1,0,0
700,02-03-2020 21:40,"Tempe, AZ",US,02-01-2020 19:43,1,0,0
701,02-04-2020 22:00,Hubei,Mainland China,02-04-2020 23:43,16678,479,522
702,02-04-2020 22:00,Zhejiang,Mainland China,02-05-2020 01:33,895,0,63
703,02-04-2020 22:00,Guangdong,Mainland China,02-05-2020 02:03,870,0,32
704,02-04-2020 22:00,Henan,Mainland China,02-05-2020 01:13,764,2,41
705,02-04-2020 22:00,Hunan,Mainland China,02-05-2020 01:43,661,0,35
706,02-04-2020 22:00,Jiangxi,Mainland China,02-05-2020 01:33,548,0,27
707,02-04-2020 22:00,Anhui,Mainland China,02-05-2020 01:13,530,0,20
708,02-04-2020 22:00,Chongqing,Mainland China,02-05-2020 00:13,366,2,14
709,02-04-2020 22:00,Jiangsu,Mainland China,02-05-2020 02:43,341,0,13
710,02-04-2020 22:00,Sichuan,Mainland China,02-05-2020 00:53,301,1,23
711,02-04-2020 22:00,Shandong,Mainland China,02-05-2020 01:03,298,0,13
712,02-04-2020 22:00,Shanghai,Mainland China,02-05-2020 00:23,233,1,12
713,02-04-2020 22:00,Beijing,Mainland China,02-04-2020 08:33,228,1,23
714,02-04-2020 22:00,Fujian,Mainland China,02-04-2020 12:13,194,0,3
715,02-04-2020 22:00,Heilongjiang,Mainland China,02-05-2020 01:23,190,2,4
716,02-04-2020 22:00,Shaanxi,Mainland China,02-05-2020 02:43,165,0,2
717,02-04-2020 22:00,Guangxi,Mainland China,02-05-2020 00:43,150,0,10
718,02-04-2020 22:00,Hebei,Mainland China,02-05-2020 02:53,135,1,4
719,02-04-2020 22:00,Yunnan,Mainland China,02-04-2020 23:23,122,0,5
720,02-04-2020 22:00,Hainan,Mainland China,02-05-2020 02:53,91,1,4
721,02-04-2020 22:00,Liaoning,Mainland China,02-04-2020 14:13,81,0,2
722,02-04-2020 22:00,Shanxi,Mainland China,02-04-2020 23:23,81,0,4
723,02-04-2020 22:00,Tianjin,Mainland China,02-04-2020 13:33,67,0,2
724,02-04-2020 22:00,Guizhou,Mainland China,02-05-2020 01:23,64,0,5
725,02-04-2020 22:00,Gansu,Mainland China,02-04-2020 15:43,57,0,4
726,02-04-2020 22:00,Jilin,Mainland China,02-05-2020 00:43,54,0,1
727,02-04-2020 22:00,Inner Mongolia,Mainland China,02-05-2020 01:53,42,0,1
728,02-04-2020 22:00,Ningxia,Mainland China,02-04-2020 02:13,34,0,1
729,02-04-2020 22:00,Xinjiang,Mainland China,02-05-2020 02:03,32,0,0
730,02-04-2020 22:00,,Thailand,02-04-2020 15:33,25,0,5
731,02-04-2020 22:00,,Singapore,02-04-2020 15:33,24,0,0
732,02-04-2020 22:00,,Japan,02-04-2020 16:43,22,0,1
733,02-04-2020 22:00,Hong Kong,Hong Kong,02-05-2020 02:33,18,1,0
734,02-04-2020 22:00,Qinghai,Mainland China,02-05-2020 01:23,17,0,0
735,02-04-2020 22:00,,South Korea,02-04-2020 15:33,16,0,0
736,02-04-2020 22:00,,Germany,02-03-2020 20:53,12,0,0
737,02-04-2020 22:00,Taiwan,Taiwan,02-04-2020 14:53,11,0,0
738,02-04-2020 22:00,Macau,Macau,02-04-2020 04:43,10,0,0
739,02-04-2020 22:00,,Malaysia,02-04-2020 07:33,10,0,0
740,02-04-2020 22:00,,Vietnam,02-03-2020 21:43,8,0,1
741,02-04-2020 22:00,,France,02-01-2020 01:52,6,0,0
742,02-04-2020 22:00,,United Arab Emirates,02-02-2020 05:43,5,0,0
743,02-04-2020 22:00,New South Wales,Australia,02-01-2020 18:12,4,0,2
744,02-04-2020 22:00,Victoria,Australia,02-01-2020 18:12,4,0,0
745,02-04-2020 22:00,Queensland,Australia,02-04-2020 16:53,3,0,0
746,02-04-2020 22:00,,India,02-03-2020 21:43,3,0,0
747,02-04-2020 22:00,South Australia,Australia,02-02-2020 22:33,2,0,0
748,02-04-2020 22:00,"Toronto, ON",Canada,02-04-2020 00:13,2,0,0
749,02-04-2020 22:00,,Italy,1/31/20 8:15,2,0,0
750,02-04-2020 22:00,,Philippines,02-02-2020 03:33,2,1,0
751,02-04-2020 22:00,,Russia,1/31/20 16:13,2,0,0
752,02-04-2020 22:00,,UK,02-01-2020 01:52,2,0,0
753,02-04-2020 22:00,"Chicago, IL",US,02-01-2020 19:43,2,0,0
754,02-04-2020 22:00,"San Benito, CA",US,02-03-2020 03:53,2,0,0
755,02-04-2020 22:00,"Santa Clara, CA",US,02-03-2020 00:43,2,0,0
756,02-04-2020 22:00,,Belgium,02-04-2020 15:43,1,0,0
757,02-04-2020 22:00,,Cambodia,1/31/20 8:15,1,0,0
758,02-04-2020 22:00,British Columbia,Canada,02-01-2020 18:12,1,0,0
759,02-04-2020 22:00,"London, ON",Canada,02-04-2020 00:03,1,0,0
760,02-04-2020 22:00,,Finland,1/31/20 8:15,1,0,0
761,02-04-2020 22:00,Tibet,Mainland China,02-01-2020 01:52,1,0,0
762,02-04-2020 22:00,,Nepal,1/31/20 8:15,1,0,0
763,02-04-2020 22:00,,Spain,02-01-2020 23:43,1,0,0
764,02-04-2020 22:00,,Sri Lanka,1/31/20 8:15,1,0,0
765,02-04-2020 22:00,,Sweden,02-01-2020 02:13,1,0,0
766,02-04-2020 22:00,"Boston, MA",US,02-01-2020 19:43,1,0,0
767,02-04-2020 22:00,"Los Angeles, CA",US,02-01-2020 19:53,1,0,0
768,02-04-2020 22:00,"Orange, CA",US,02-01-2020 19:53,1,0,0
769,02-04-2020 22:00,"Seattle, WA",US,02-01-2020 19:43,1,0,0
770,02-04-2020 22:00,"Tempe, AZ",US,02-01-2020 19:43,1,0,0
771,02-05-2020 12:20,Hubei,Mainland China,02-05-2020 16:43,16678,479,538
772,02-05-2020 12:20,Guangdong,Mainland China,02-05-2020 13:23,895,0,49
773,02-05-2020 12:20,Zhejiang,Mainland China,02-05-2020 15:13,895,0,78
774,02-05-2020 12:20,Henan,Mainland China,02-05-2020 15:03,764,2,47
775,02-05-2020 12:20,Hunan,Mainland China,02-05-2020 15:23,661,0,54
776,02-05-2020 12:20,Jiangxi,Mainland China,02-05-2020 01:33,548,0,27
777,02-05-2020 12:20,Anhui,Mainland China,02-05-2020 13:43,530,0,23
778,02-05-2020 12:20,Chongqing,Mainland China,02-05-2020 09:13,376,2,15
779,02-05-2020 12:20,Jiangsu,Mainland China,02-05-2020 12:43,341,0,23
780,02-05-2020 12:20,Shandong,Mainland China,02-05-2020 10:13,307,0,15
781,02-05-2020 12:20,Sichuan,Mainland China,02-05-2020 10:13,301,1,24
782,02-05-2020 12:20,Beijing,Mainland China,02-05-2020 05:43,253,1,24
783,02-05-2020 12:20,Shanghai,Mainland China,02-05-2020 06:23,243,1,15
784,02-05-2020 12:20,Fujian,Mainland China,02-05-2020 12:33,205,0,11
785,02-05-2020 12:20,Heilongjiang,Mainland China,02-05-2020 12:13,190,2,7
786,02-05-2020 12:20,Shaanxi,Mainland China,02-05-2020 08:43,165,0,6
787,02-05-2020 12:20,Guangxi,Mainland China,02-05-2020 12:03,150,0,13
788,02-05-2020 12:20,Hebei,Mainland China,02-05-2020 11:23,135,1,6
789,02-05-2020 12:20,Yunnan,Mainland China,02-05-2020 07:43,124,0,5
790,02-05-2020 12:20,Hainan,Mainland China,02-05-2020 16:43,99,1,5
791,02-05-2020 12:20,Liaoning,Mainland China,02-05-2020 15:23,89,0,4
792,02-05-2020 12:20,Shanxi,Mainland China,02-05-2020 15:23,81,0,5
793,02-05-2020 12:20,Tianjin,Mainland China,02-05-2020 03:43,69,1,2
794,02-05-2020 12:20,Guizhou,Mainland China,02-05-2020 12:33,64,1,9
795,02-05-2020 12:20,Gansu,Mainland China,02-05-2020 16:23,62,0,6
796,02-05-2020 12:20,Jilin,Mainland China,02-05-2020 11:03,54,0,2
797,02-05-2020 12:20,Inner Mongolia,Mainland China,02-05-2020 08:53,42,0,3
798,02-05-2020 12:20,Ningxia,Mainland China,02-04-2020 02:13,34,0,1
799,02-05-2020 12:20,Xinjiang,Mainland China,02-05-2020 02:03,32,0,0
800,02-05-2020 12:20,,Singapore,02-05-2020 16:33,28,0,0
801,02-05-2020 12:20,,Thailand,02-04-2020 15:33,25,0,5
802,02-05-2020 12:20,,Japan,02-04-2020 16:43,22,0,1
803,02-05-2020 12:20,Hong Kong,Hong Kong,02-05-2020 13:13,21,1,0
804,02-05-2020 12:20,,South Korea,02-05-2020 15:33,19,0,0
805,02-05-2020 12:20,Qinghai,Mainland China,02-05-2020 03:13,17,0,3
806,02-05-2020 12:20,,Germany,02-03-2020 20:53,12,0,0
807,02-05-2020 12:20,,Malaysia,02-05-2020 15:43,12,0,0
808,02-05-2020 12:20,Taiwan,Taiwan,02-04-2020 14:53,11,0,0
809,02-05-2020 12:20,Macau,Macau,02-04-2020 04:43,10,0,0
810,02-05-2020 12:20,,Vietnam,02-03-2020 21:43,8,0,1
811,02-05-2020 12:20,,France,02-01-2020 01:52,6,0,0
812,02-05-2020 12:20,,United Arab Emirates,02-02-2020 05:43,5,0,0
813,02-05-2020 12:20,New South Wales,Australia,02-01-2020 18:12,4,0,2
814,02-05-2020 12:20,Victoria,Australia,02-01-2020 18:12,4,0,0
815,02-05-2020 12:20,Queensland,Australia,02-04-2020 16:53,3,0,0
816,02-05-2020 12:20,,India,02-03-2020 21:43,3,0,0
817,02-05-2020 12:20,South Australia,Australia,02-02-2020 22:33,2,0,0
818,02-05-2020 12:20,"Toronto, ON",Canada,02-04-2020 00:13,2,0,0
819,02-05-2020 12:20,,Italy,1/31/20 8:15,2,0,0
820,02-05-2020 12:20,,Philippines,02-02-2020 03:33,2,1,0
821,02-05-2020 12:20,,Russia,1/31/20 16:13,2,0,0
822,02-05-2020 12:20,,UK,02-01-2020 01:52,2,0,0
823,02-05-2020 12:20,"Chicago, IL",US,02-01-2020 19:43,2,0,0
824,02-05-2020 12:20,"San Benito, CA",US,02-03-2020 03:53,2,0,0
825,02-05-2020 12:20,"Santa Clara, CA",US,02-03-2020 00:43,2,0,0
826,02-05-2020 12:20,,Belgium,02-04-2020 15:43,1,0,0
827,02-05-2020 12:20,,Cambodia,1/31/20 8:15,1,0,0
828,02-05-2020 12:20,British Columbia,Canada,02-01-2020 18:12,1,0,0
829,02-05-2020 12:20,"London, ON",Canada,02-04-2020 00:03,1,0,0
830,02-05-2020 12:20,,Finland,1/31/20 8:15,1,0,0
831,02-05-2020 12:20,Tibet,Mainland China,02-01-2020 01:52,1,0,0
832,02-05-2020 12:20,,Nepal,1/31/20 8:15,1,0,0
833,02-05-2020 12:20,,Spain,02-01-2020 23:43,1,0,0
834,02-05-2020 12:20,,Sri Lanka,1/31/20 8:15,1,0,0
835,02-05-2020 12:20,,Sweden,02-01-2020 02:13,1,0,0
836,02-05-2020 12:20,"Boston, MA",US,02-01-2020 19:43,1,0,0
837,02-05-2020 12:20,"Los Angeles, CA",US,02-01-2020 19:53,1,0,0
838,02-05-2020 12:20,"Orange, CA",US,02-01-2020 19:53,1,0,0
839,02-05-2020 12:20,"Seattle, WA",US,02-01-2020 19:43,1,0,0
840,02-05-2020 12:20,"Tempe, AZ",US,02-01-2020 19:43,1,0,0
841,02-06-2020 20:05,Hubei,Mainland China,02-06-2020 23:23,22112,618,817
842,02-06-2020 20:05,Guangdong,Mainland China,02-06-2020 12:43,970,0,69
843,02-06-2020 20:05,Zhejiang,Mainland China,02-06-2020 10:53,954,0,94
844,02-06-2020 20:05,Henan,Mainland China,02-06-2020 11:23,851,2,56
845,02-06-2020 20:05,Hunan,Mainland China,02-06-2020 13:13,711,0,81
846,02-06-2020 20:05,Jiangxi,Mainland China,02-06-2020 02:33,600,0,37
847,02-06-2020 20:05,Anhui,Mainland China,02-06-2020 13:33,591,0,34
848,02-06-2020 20:05,Chongqing,Mainland China,02-06-2020 13:43,400,2,24
849,02-06-2020 20:05,Jiangsu,Mainland China,02-06-2020 08:03,373,0,34
850,02-06-2020 20:05,Shandong,Mainland China,02-06-2020 07:53,347,0,27
851,02-06-2020 20:05,Sichuan,Mainland China,02-06-2020 08:03,321,1,31
852,02-06-2020 20:05,Beijing,Mainland China,02-06-2020 03:23,274,1,31
853,02-06-2020 20:05,Shanghai,Mainland China,02-06-2020 06:53,257,1,25
854,02-06-2020 20:05,Heilongjiang,Mainland China,02-06-2020 08:13,227,3,8
855,02-06-2020 20:05,Fujian,Mainland China,02-06-2020 11:03,215,0,14
856,02-06-2020 20:05,Shaanxi,Mainland China,02-06-2020 13:53,173,0,9
857,02-06-2020 20:05,Guangxi,Mainland China,02-06-2020 04:13,168,0,14
858,02-06-2020 20:05,Hebei,Mainland China,02-06-2020 13:53,157,1,13
859,02-06-2020 20:05,Yunnan,Mainland China,02-06-2020 09:43,133,0,7
860,02-06-2020 20:05,Hainan,Mainland China,02-06-2020 11:13,106,1,8
861,02-06-2020 20:05,Shanxi,Mainland China,02-06-2020 23:03,96,0,12
862,02-06-2020 20:05,Liaoning,Mainland China,02-06-2020 14:33,94,0,5
863,02-06-2020 20:05,Tianjin,Mainland China,02-06-2020 06:23,78,1,2
864,02-06-2020 20:05,Guizhou,Mainland China,02-06-2020 09:53,71,1,6
865,02-06-2020 20:05,Gansu,Mainland China,02-05-2020 16:23,62,0,6
866,02-06-2020 20:05,Jilin,Mainland China,02-06-2020 14:23,59,0,4
867,02-06-2020 20:05,Inner Mongolia,Mainland China,02-06-2020 02:23,46,0,4
868,02-06-2020 20:05,,Japan,02-06-2020 02:53,45,0,1
869,02-06-2020 20:05,Ningxia,Mainland China,02-06-2020 02:13,40,0,1
870,02-06-2020 20:05,Xinjiang,Mainland China,02-06-2020 01:13,36,0,0
871,02-06-2020 20:05,,Singapore,02-05-2020 16:33,28,0,0
872,02-06-2020 20:05,,Thailand,02-04-2020 15:33,25,0,5
873,02-06-2020 20:05,Hong Kong,Hong Kong,02-06-2020 14:43,24,1,0
874,02-06-2020 20:05,,South Korea,02-06-2020 02:53,23,0,0
875,02-06-2020 20:05,Qinghai,Mainland China,02-06-2020 02:13,18,0,3
876,02-06-2020 20:05,Taiwan,Taiwan,02-06-2020 15:03,16,0,1
877,02-06-2020 20:05,,Germany,02-03-2020 20:53,12,0,0
878,02-06-2020 20:05,,Malaysia,02-05-2020 15:43,12,0,0
879,02-06-2020 20:05,Macau,Macau,02-06-2020 14:23,10,0,1
880,02-06-2020 20:05,,Vietnam,02-06-2020 01:13,10,0,1
881,02-06-2020 20:05,,France,02-01-2020 01:52,6,0,0
882,02-06-2020 20:05,,United Arab Emirates,02-02-2020 05:43,5,0,0
883,02-06-2020 20:05,New South Wales,Australia,02-06-2020 03:13,4,0,2
884,02-06-2020 20:05,Queensland,Australia,02-06-2020 02:53,4,0,0
885,02-06-2020 20:05,Victoria,Australia,02-01-2020 18:12,4,0,0
886,02-06-2020 20:05,,India,02-03-2020 21:43,3,0,0
887,02-06-2020 20:05,South Australia,Australia,02-02-2020 22:33,2,0,0
888,02-06-2020 20:05,British Columbia,Canada,02-05-2020 17:33,2,0,0
889,02-06-2020 20:05,"Toronto, ON",Canada,02-04-2020 00:13,2,0,0
890,02-06-2020 20:05,,Italy,1/31/20 8:15,2,0,0
891,02-06-2020 20:05,,Philippines,02-02-2020 03:33,2,1,0
892,02-06-2020 20:05,,Russia,1/31/20 16:13,2,0,0
893,02-06-2020 20:05,,UK,02-01-2020 01:52,2,0,0
894,02-06-2020 20:05,"Chicago, IL",US,02-01-2020 19:43,2,0,0
895,02-06-2020 20:05,"San Benito, CA",US,02-03-2020 03:53,2,0,0
896,02-06-2020 20:05,"Santa Clara, CA",US,02-03-2020 00:43,2,0,0
897,02-06-2020 20:05,,Belgium,02-04-2020 15:43,1,0,0
898,02-06-2020 20:05,,Cambodia,1/31/20 8:15,1,0,0
899,02-06-2020 20:05,"London, ON",Canada,02-04-2020 00:03,1,0,0
900,02-06-2020 20:05,,Finland,1/31/20 8:15,1,0,0
901,02-06-2020 20:05,Tibet,Mainland China,02-01-2020 01:52,1,0,0
902,02-06-2020 20:05,,Nepal,1/31/20 8:15,1,0,0
903,02-06-2020 20:05,,Spain,02-01-2020 23:43,1,0,0
904,02-06-2020 20:05,,Sri Lanka,1/31/20 8:15,1,0,0
905,02-06-2020 20:05,,Sweden,02-01-2020 02:13,1,0,0
906,02-06-2020 20:05,"Boston, MA",US,02-01-2020 19:43,1,0,0
907,02-06-2020 20:05,"Los Angeles, CA",US,02-01-2020 19:53,1,0,0
908,02-06-2020 20:05,"Madison, WI",US,02-05-2020 21:53,1,0,0
909,02-06-2020 20:05,"Orange, CA",US,02-01-2020 19:53,1,0,0
910,02-06-2020 20:05,"Seattle, WA",US,02-01-2020 19:43,1,0,0
911,02-06-2020 20:05,"Tempe, AZ",US,02-01-2020 19:43,1,0,0
912,02-07-2020 20:24,Hubei,Mainland China,02-07-2020 14:03,22112,618,867
913,02-07-2020 20:24,Guangdong,Mainland China,02-07-2020 10:13,1034,1,88
914,02-07-2020 20:24,Zhejiang,Mainland China,02-07-2020 11:33,1006,0,123
915,02-07-2020 20:24,Henan,Mainland China,02-07-2020 14:03,914,3,86
916,02-07-2020 20:24,Hunan,Mainland China,02-07-2020 11:33,772,0,112
917,02-07-2020 20:24,Anhui,Mainland China,02-07-2020 05:13,665,0,47
918,02-07-2020 20:24,Jiangxi,Mainland China,02-07-2020 01:23,661,0,45
919,02-07-2020 20:24,Chongqing,Mainland China,02-07-2020 12:03,415,2,31
920,02-07-2020 20:24,Jiangsu,Mainland China,02-07-2020 14:03,408,0,43
921,02-07-2020 20:24,Shandong,Mainland China,02-07-2020 11:33,386,0,37
922,02-07-2020 20:24,Sichuan,Mainland China,02-07-2020 08:23,344,1,42
923,02-07-2020 20:24,Beijing,Mainland China,02-07-2020 03:23,297,1,33
924,02-07-2020 20:24,Heilongjiang,Mainland China,02-07-2020 07:43,277,3,12
925,02-07-2020 20:24,Shanghai,Mainland China,02-07-2020 06:14,277,1,30
926,02-07-2020 20:24,Fujian,Mainland China,02-07-2020 13:23,224,0,20
927,02-07-2020 20:24,Shaanxi,Mainland China,02-07-2020 08:23,184,0,17
928,02-07-2020 20:24,Guangxi,Mainland China,02-07-2020 00:33,172,0,17
929,02-07-2020 20:24,Hebei,Mainland China,02-07-2020 12:03,172,1,22
930,02-07-2020 20:24,Yunnan,Mainland China,02-07-2020 23:23,138,0,12
931,02-07-2020 20:24,Hainan,Mainland China,02-07-2020 12:33,117,2,10
932,02-07-2020 20:24,Liaoning,Mainland China,02-07-2020 15:33,99,0,7
933,02-07-2020 20:24,Shanxi,Mainland China,02-07-2020 12:33,96,0,15
934,02-07-2020 20:24,Guizhou,Mainland China,02-07-2020 11:13,81,1,6
935,02-07-2020 20:24,Tianjin,Mainland China,02-07-2020 05:43,81,1,2
936,02-07-2020 20:24,Gansu,Mainland China,02-07-2020 02:33,67,0,9
937,02-07-2020 20:24,Jilin,Mainland China,02-07-2020 00:43,65,1,4
938,02-07-2020 20:24,Cruise Ship,Others,02-07-2020 16:33,61,0,0
939,02-07-2020 20:24,Inner Mongolia,Mainland China,02-07-2020 11:13,50,0,5
940,02-07-2020 20:24,Ningxia,Mainland China,02-07-2020 11:13,43,0,5
941,02-07-2020 20:24,Xinjiang,Mainland China,02-07-2020 01:43,39,0,0
942,02-07-2020 20:24,,Singapore,02-07-2020 03:03,30,0,0
943,02-07-2020 20:24,Hong Kong,Hong Kong,02-07-2020 11:53,25,1,0
944,02-07-2020 20:24,,Japan,02-07-2020 04:13,25,0,1
945,02-07-2020 20:24,,Thailand,02-04-2020 15:33,25,0,5
946,02-07-2020 20:24,,South Korea,02-07-2020 03:03,24,0,1
947,02-07-2020 20:24,Qinghai,Mainland China,02-06-2020 02:13,18,0,3
948,02-07-2020 20:24,Taiwan,Taiwan,02-06-2020 15:03,16,0,1
949,02-07-2020 20:24,,Germany,02-07-2020 16:33,13,0,0
950,02-07-2020 20:24,,Malaysia,02-07-2020 09:13,12,0,1
951,02-07-2020 20:24,Macau,Macau,02-06-2020 14:23,10,0,1
952,02-07-2020 20:24,,Vietnam,02-06-2020 01:13,10,0,1
953,02-07-2020 20:24,,France,02-01-2020 01:52,6,0,0
954,02-07-2020 20:24,Queensland,Australia,02-07-2020 01:03,5,0,0
955,02-07-2020 20:24,,United Arab Emirates,02-02-2020 05:43,5,0,0
956,02-07-2020 20:24,New South Wales,Australia,02-06-2020 03:13,4,0,2
957,02-07-2020 20:24,Victoria,Australia,02-01-2020 18:12,4,0,0
958,02-07-2020 20:24,British Columbia,Canada,02-07-2020 05:43,4,0,0
959,02-07-2020 20:24,,India,02-03-2020 21:43,3,0,0
960,02-07-2020 20:24,,Italy,02-07-2020 17:53,3,0,0
961,02-07-2020 20:24,,Philippines,02-07-2020 16:43,3,1,0
962,02-07-2020 20:24,,UK,02-07-2020 18:33,3,0,0
963,02-07-2020 20:24,South Australia,Australia,02-02-2020 22:33,2,0,0
964,02-07-2020 20:24,"Toronto, ON",Canada,02-04-2020 00:13,2,0,0
965,02-07-2020 20:24,,Russia,1/31/20 16:13,2,0,0
966,02-07-2020 20:24,"Chicago, IL",US,02-01-2020 19:43,2,0,0
967,02-07-2020 20:24,"San Benito, CA",US,02-03-2020 03:53,2,0,0
968,02-07-2020 20:24,"Santa Clara, CA",US,02-03-2020 00:43,2,0,0
969,02-07-2020 20:24,,Belgium,02-04-2020 15:43,1,0,0
970,02-07-2020 20:24,,Cambodia,1/31/20 8:15,1,0,0
971,02-07-2020 20:24,"London, ON",Canada,02-04-2020 00:03,1,0,0
972,02-07-2020 20:24,,Finland,1/31/20 8:15,1,0,0
973,02-07-2020 20:24,Tibet,Mainland China,02-01-2020 01:52,1,0,0
974,02-07-2020 20:24,,Nepal,1/31/20 8:15,1,0,0
975,02-07-2020 20:24,,Spain,02-01-2020 23:43,1,0,0
976,02-07-2020 20:24,,Sri Lanka,1/31/20 8:15,1,0,0
977,02-07-2020 20:24,,Sweden,02-01-2020 02:13,1,0,0
978,02-07-2020 20:24,"Boston, MA",US,02-01-2020 19:43,1,0,0
979,02-07-2020 20:24,"Los Angeles, CA",US,02-01-2020 19:53,1,0,0
980,02-07-2020 20:24,"Madison, WI",US,02-05-2020 21:53,1,0,0
981,02-07-2020 20:24,"Orange, CA",US,02-01-2020 19:53,1,0,0
982,02-07-2020 20:24,"Seattle, WA",US,02-01-2020 19:43,1,0,0
983,02-07-2020 20:24,"Tempe, AZ",US,02-01-2020 19:43,1,0,0
984,02-08-2020 23:04,Hubei,Mainland China,02-09-2020 03:03,27100,780,1440
985,02-08-2020 23:04,Guangdong,Mainland China,02-09-2020 01:53,1120,1,125
986,02-08-2020 23:04,Zhejiang,Mainland China,02-09-2020 03:03,1075,0,185
987,02-08-2020 23:04,Henan,Mainland China,02-09-2020 01:13,1033,6,131
988,02-08-2020 23:04,Hunan,Mainland China,02-09-2020 01:13,838,1,159
989,02-08-2020 23:04,Anhui,Mainland China,02-09-2020 01:23,779,1,59
990,02-08-2020 23:04,Jiangxi,Mainland China,02-09-2020 01:23,740,0,72
991,02-08-2020 23:04,Jiangsu,Mainland China,02-09-2020 03:33,468,0,58
992,02-08-2020 23:04,Chongqing,Mainland China,02-09-2020 00:43,446,2,39
993,02-08-2020 23:04,Shandong,Mainland China,02-09-2020 02:13,435,1,50
994,02-08-2020 23:04,Sichuan,Mainland China,02-09-2020 01:13,386,1,60
995,02-08-2020 23:04,Beijing,Mainland China,02-09-2020 03:43,326,2,37
996,02-08-2020 23:04,Heilongjiang,Mainland China,02-09-2020 01:03,307,6,13
997,02-08-2020 23:04,Shanghai,Mainland China,02-09-2020 01:33,292,1,41
998,02-08-2020 23:04,Fujian,Mainland China,02-09-2020 03:43,250,0,26
999,02-08-2020 23:04,Shaanxi,Mainland China,02-09-2020 03:03,208,0,25
